Incident ID,Incident Date,State,City Or County,Business/Location Name,Victims Killed,Victims Injured,Suspects Killed,Suspects Injured,Suspects Arrested,County,FIPS,Population_per_state_2023,Population_per_county_2023
2939422,2024-06-13,California,Los Angeles,Walt Disney Concert Hall,0,0,0,0,0,LOS ANGELES,06037,38965193,9663345.0
2939834,2024-06-12,Washington,Kent,Kentridge High School,0,0,0,0,1,KING,53033,7812880,2271380.0
3022922,2024-06-12,Virginia,Norfolk,Booker T Washington High School,0,0,0,0,1,NORFOLK CITY,51710,8715698,230930.0
2954439,2024-06-11,New Mexico,Yah-ta-hey,Chee Dodge Elementary  School,0,0,0,0,1,McKinley,35031,2114371,68797.0
2957473,2024-06-10,Washington,Federal Way,Todd Beamer High School,0,0,0,0,1,KING,53033,7812880,2271380.0
2937051,2024-06-10,Maryland,Reisterstown,Franklin High School,0,0,0,0,0,BALTIMORE,24510,6180253,565239.0
2934849,2024-06-08,Minnesota,Minneapolis,Graduate Hotels,0,1,0,0,0,HENNEPIN,27053,5737915,1258713.0
2935759,2024-06-07,New York,Valley Stream,James A. Dever Elementary School,0,0,0,0,0,NASSAU,36059,19571216,1381715.0
2937049,2024-06-07,California,Carson,Carson High School,0,0,0,0,0,LOS ANGELES,06037,38965193,9663345.0
2933178,2024-06-06,Washington,Seattle,Quincy Jones Performance Center,1,0,0,0,0,KING,53033,7812880,2271380.0
2941424,2024-06-06,Maryland,Reisterstown,Franklin High School,0,0,0,0,1,BALTIMORE,24510,6180253,565239.0
2932399,2024-06-05,North Carolina,Battleboro,Coker-Wimberly Elementary School,0,0,0,0,1,EDGECOMBE,37065,10835491,48832.0
2932830,2024-06-05,North Carolina,Fayetteville,Crown Complex,0,0,0,0,2,CUMBERLAND,37051,10835491,337890.0
2933380,2024-06-05,Pennsylvania,Pittsburgh,Morrow Elementary School,0,0,0,0,0,ALLEGHENY,42003,12961683,1224825.0
2932892,2024-06-04,California,Los Angeles,Glassell Park Elementary School,0,0,0,0,0,LOS ANGELES,06037,38965193,9663345.0
2930950,2024-06-03,California,American Canyon,American Canyon High School,0,0,0,0,1,NAPA,06055,38965193,133216.0
2926176,2024-05-30,Virginia,Hampton,Phoebus High School,0,0,0,0,1,HAMPTON CITY,51650,8715698,137098.0
2943212,2024-05-30,Michigan,East Lansing,Michigan State University - Snyder Hall,0,0,0,0,2,INGHAM,26065,10037261,284637.0
2923323,2024-05-28,Pennsylvania,Chester,Chester High School,0,0,0,0,1,DELAWARE,42045,12961683,576720.0
2923298,2024-05-28,Oregon,Portland,Roosevelt High School,0,0,0,0,0,MULTNOMAH,41051,4233358,789698.0
2920587,2024-05-25,California,Davis,University of California Davis Mrak Hall,0,0,0,0,0,YOLO,06113,38965193,220544.0
2921380,2024-05-25,Iowa,Des Moines,The Knapp Center,0,0,0,0,1,POLK,19153,3207004,505255.0
2920181,2024-05-24,California,Bakersfield,North High School,0,0,0,0,1,KERN,06029,38965193,913820.0
2939402,2024-05-24,South Carolina,Goose Creek,Stratford High School,0,0,0,0,1,BERKELEY,45015,5373555,255217.0
2926828,2024-05-24,Texas,Arlington,Juan Seguin High School,0,0,0,0,1,TARRANT,48439,30503301,2182947.0
2929837,2024-05-24,Texas,Seguin,Seguin HS’s Matador Stadium,0,0,0,0,1,GUADALUPE,48187,30503301,188454.0
2921138,2024-05-24,New Mexico,Anthony,Gadsden High School,1,0,0,0,1,DONA ANA,35013,2114371,225210.0
2919969,2024-05-23,New York,Brooklyn,George Westinghouse Career and Technical Education High School,0,0,0,0,1,KINGS,36047,19571216,2561225.0
2918499,2024-05-23,Louisiana,Harvey,West Jefferson High School,0,1,0,0,1,JEFFERSON,22051,4573749,421777.0
2920137,2024-05-23,North Carolina,Salisbury,Catawba College,0,0,0,0,1,ROWAN,37159,10835491,151661.0
2919942,2024-05-23,North Carolina,Raleigh,North Carolina State University,0,0,0,0,1,WAKE,37183,10835491,1190275.0
2918724,2024-05-23,North Carolina,Charlotte,Julius L. Chambers High School,0,0,0,0,1,MECKLENBURG,37119,10835491,1163701.0
2919743,2024-05-23,California,Oakland,Skyline High School,0,2,0,1,4,ALAMEDA,06001,38965193,1622188.0
2929051,2024-05-23,Iowa,Waterloo,George Washington Carver Academy,0,0,0,0,0,BLACK HAWK,19013,3207004,130471.0
2918135,2024-05-22,California,Oakland,Aspire Lionel Wilson College Preparatory Academy,0,0,0,0,1,ALAMEDA,06001,38965193,1622188.0
2917523,2024-05-22,South Carolina,Beaufort,Beaufort High School,0,0,0,0,1,BEAUFORT,45013,5373555,198979.0
2917915,2024-05-22,Florida,Citra,North Marion Middle School,1,0,0,0,1,MARION,12083,22610726,409959.0
2920106,2024-05-21,Texas,La Grange,La Grange High School,0,0,0,0,1,FAYETTE,48149,30503301,25474.0
2917896,2024-05-21,Georgia,Augusta,Glenn Hills High School,0,0,0,0,0,RICHMOND,13245,11029227,205414.0
2918688,2024-05-21,Maryland,Burtonsville,Paint Branch High School,0,0,0,0,1,MONTGOMERY,24031,6180253,1058474.0
2918538,2024-05-21,Indiana,Chesterton,Chesterton High School,0,0,0,0,1,PORTER,18127,6862199,175335.0
2917502,2024-05-21,California,Palermo,,0,0,0,0,0,BUTTE,06007,38965193,207172.0
2917977,2024-05-20,Minnesota,Red Wing,Red Wing High School,0,0,0,0,0,GOODHUE,27049,5737915,48035.0
2916327,2024-05-20,Florida,Saint Petersburg,Gibbs High School,0,0,0,0,1,PINELLAS,12103,22610726,961596.0
2919404,2024-05-20,Florida,Bristol,WR Tolar K-8 School,0,0,0,0,1,LIBERTY,12077,22610726,7706.0
2914448,2024-05-19,Missouri,Cape Girardeau,Show Me Center,0,2,0,0,2,CAPE GIRARDEAU,29031,6196156,82984.0
2913575,2024-05-18,Georgia,Kennesaw,Kennesaw State University,1,0,0,0,1,COBB,13067,11029227,776743.0
2914343,2024-05-18,Nevada,Las Vegas,University Gateway Building,0,1,0,0,0,CLARK,32003,3194176,2336573.0
2915072,2024-05-18,South Carolina,Boiling Springs,Boiling Springs High School,0,0,0,0,1,SPARTANBURG,45083,5373555,356698.0
2912784,2024-05-17,North Carolina,Statesville,West Iredell High School,0,0,0,0,1,IREDELL,37097,10835491,199710.0
2911975,2024-05-16,Georgia,Canton,Sequoyah High School,0,0,0,0,1,CHEROKEE,13057,11029227,286602.0
2911767,2024-05-16,Ohio,Cleveland,Marion Sterling Elementary School,0,0,0,0,1,CUYAHOGA,39035,11785935,1233088.0
2912694,2024-05-16,Texas,Odessa,Nimitz Middle School,0,0,0,0,1,ECTOR,48135,30503301,164494.0
2912375,2024-05-16,Pennsylvania,Midland,Lincoln Park Performing Arts Center,0,0,0,0,0,BEAVER,42007,12961683,165631.0
2911490,2024-05-16,Texas,Coleman,Coleman High School,0,0,0,0,1,COLEMAN,48083,30503301,7842.0
2912134,2024-05-16,Kentucky,Louisville,Highland Middle School,0,0,0,0,0,JEFFERSON,21111,4526154,772144.0
2910693,2024-05-15,Texas,Schertz,Samuel Clemens High School,0,0,0,0,1,GUADALUPE,48187,30503301,188454.0
2912656,2024-05-15,Arizona,Mesa,Mesa High School,0,0,0,0,1,MARICOPA,04013,7431344,4585871.0
2910733,2024-05-15,Nevada,Las Vegas,Sierra Vista High School,0,0,0,0,1,CLARK,32003,3194176,2336573.0
2909811,2024-05-14,Tennessee,Knoxville,West High School,0,0,0,0,1,KNOX,47093,7126489,500669.0
2910763,2024-05-14,Wisconsin,Neosho,Honor Elementary School,0,0,0,0,1,DODGE,55027,5910955,88231.0
2911329,2024-05-14,New Jersey,Newark,KIPP Newark Collegiate Academy,0,0,0,0,1,ESSEX,34013,9290841,851117.0
2911144,2024-05-14,Indiana,Indianapolis,McKenzie Career Center,0,0,0,0,1,MARION,18097,6862199,968460.0
2908338,2024-05-13,Indiana,Elkhart,Mary Beck Elementary School,0,0,0,0,1,ELKHART,18039,6862199,206409.0
2908141,2024-05-13,Tennessee,Memphis,Raleigh-Egypt High School,0,0,0,0,0,SHELBY,47157,7126489,910042.0
2910529,2024-05-13,New Mexico,Albuquerque,West Mesa High School,0,0,0,0,0,BERNALILLO,35001,2114371,671586.0
2912557,2024-05-13,Texas,Schertz,Allison L Steele Enhanced Learning Center,0,0,0,0,1,GUADALUPE,48187,30503301,188454.0
2910132,2024-05-13,Illinois,Algonquin,Jacobs High School,0,0,0,0,1,MCHENRY,17111,12549689,312800.0
2906653,2024-05-11,California,Los Angeles,James A Foshay Learning Center,0,1,0,0,0,LOS ANGELES,06037,38965193,9663345.0
2908256,2024-05-11,New York,Seneca Falls,School,0,0,0,0,1,SENECA,36099,19571216,32349.0
2905965,2024-05-10,Florida,Tampa,Davidsen Middle School,0,0,0,0,1,HILLSBOROUGH,12057,22610726,1535564.0
2905932,2024-05-10,Florida,Florahome,Q.I. Roberts Junior-Senior High School,0,0,0,0,1,PUTNAM,12107,22610726,75955.0
2905771,2024-05-10,Texas,Houston,Hastings High School,0,1,0,0,0,HARRIS,48201,30503301,4835125.0
2905536,2024-05-10,Virginia,Richmond,Richmond Technical Center,0,1,0,0,0,RICHMOND CITY,51760,8715698,229247.0
2906124,2024-05-10,Mississippi,Tupelo,Tupelo High School,0,0,0,0,1,LEE,28081,2939690,82799.0
2905867,2024-05-09,Texas,Desoto,DeSoto High School,0,0,0,0,1,DALLAS,48113,30503301,2606358.0
2906180,2024-05-09,Delaware,Dover,Dover Middle School,0,0,0,0,1,KENT,10001,1031890,189789.0
2905128,2024-05-09,Louisiana,Bossier City,Cope Middle School,0,0,0,0,1,BOSSIER,22015,4573749,129795.0
2904168,2024-05-08,Arizona,Yuma,Yuma High School,0,0,0,0,1,YUMA,04027,7431344,213221.0
2905343,2024-05-08,Florida,Lake Worth (Lantana),Starlight Cove Elementary School,0,0,0,1,1,PALM BEACH,12099,22610726,1533801.0
2903681,2024-05-08,California,San Diego,Point Loma Nazarene University,1,0,0,0,0,SAN DIEGO,06073,38965193,3269973.0
2904492,2024-05-08,New York,Syracuse,OnTECH Charter High School,0,0,0,0,1,ONONDAGA,36067,19571216,467873.0
2905362,2024-05-08,Texas,Sulphur Springs,Sulphur Springs High School,0,0,0,0,1,HOPKINS,48223,30503301,38172.0
2906144,2024-05-08,Montana,Bozeman,Gallatin High School,0,0,0,0,0,GALLATIN,30031,1132812,126409.0
2904093,2024-05-07,North Carolina,Winston Salem (Winston-salem),Parkland High School,0,1,0,0,1,FORSYTH,37067,10835491,392921.0
2903777,2024-05-07,Wisconsin,Madison,La Follette High School,0,0,0,0,1,DANE,55025,5910955,575347.0
2903719,2024-05-07,South Carolina,Greenville,Tanglewood Middle School,0,0,0,0,1,GREENVILLE,45045,5373555,558036.0
2902729,2024-05-07,Texas,Mesquite,John Horn High School,0,0,0,0,1,DALLAS,48113,30503301,2606358.0
2903970,2024-05-07,Missouri,Ballwin (Manchester),Parkway South High School,0,0,0,0,1,SAINT LOUIS,29510,6196156,281754.0
2902146,2024-05-06,North Carolina,Wilmington,New Hanover High School,0,0,0,0,1,NEW HANOVER,37129,10835491,238852.0
2902194,2024-05-06,Ohio,Akron,Garfield Community Learning Center,0,0,0,0,0,SUMMIT,39153,11785935,535733.0
2902709,2024-05-06,Georgia,Augusta,T.W. Josey High School,0,0,0,0,0,RICHMOND,13245,11029227,205414.0
2902555,2024-05-06,Virginia,Richmond,Maymont Preschool,0,0,0,0,0,RICHMOND CITY,51760,8715698,229247.0
2902422,2024-05-06,Alaska,Anchorage,King Tech High School,0,0,0,0,0,ANCHORAGE,02020,733406,286075.0
2900895,2024-05-04,Florida,Key West,College of the Florida Keys,0,0,0,0,1,MONROE,12087,22610726,80614.0
2900579,2024-05-04,South Carolina,North Charleston,North Charleston High School,0,0,0,0,0,CHARLESTON,45019,5373555,424367.0
2899493,2024-05-03,District of Columbia,Washington,Dunbar High School,0,1,0,0,2,DISTRICT OF COLUMBIA,11001,678972,678972.0
2903799,2024-05-03,California,Los Angeles,Northridge Middle School,0,0,0,0,2,LOS ANGELES,06037,38965193,9663345.0
2901590,2024-05-03,California,Riverside,UC Riverside Housing Services,0,0,0,0,1,RIVERSIDE,06065,38965193,2492442.0
2899387,2024-05-03,Maryland,Annapolis,Bywater Mutual Homes,0,3,0,0,0,ANNE ARUNDEL,24003,6180253,594582.0
2904550,2024-05-03,Texas,San Juan,PSJA Carman Elementary School,0,0,0,0,1,HIDALGO,48215,30503301,898471.0
2899403,2024-05-03,Georgia,Bainbridge,Bainbridge Middle School,0,0,0,0,0,DECATUR,13087,11029227,29087.0
2899368,2024-05-03,Georgia,Decatur,Decatur High School,0,0,0,0,1,DEKALB,13089,11029227,762992.0
2898167,2024-05-02,Florida,Freeport,Freeport High School,0,0,0,0,2,WALTON,12131,22610726,86354.0
2898121,2024-05-02,Illinois,Chicago,Intrinsic Schools,0,0,0,0,1,COOK,17031,12549689,5087072.0
2897713,2024-05-02,North Carolina,Waxhaw,Marvin Ridge High School,0,0,0,0,1,UNION,37179,10835491,256452.0
2897738,2024-05-02,Maryland,Glen Burnie,,0,0,0,0,2,ANNE ARUNDEL,24003,6180253,594582.0
2903643,2024-05-02,Arizona,Elfrida,Valley Union High School,0,0,0,0,1,COCHISE,04003,7431344,124640.0
2899574,2024-05-02,Delaware,Seaford,Seaford Senior High School,0,0,0,0,1,SUSSEX,10005,1031890,263509.0
2896376,2024-05-01,South Carolina,Anderson,Westside High School,0,0,0,0,2,ANDERSON,45007,5373555,213076.0
3031843,2024-05-01,Florida,Fort Lauderdale (Sunrise),Village Elementary School,0,0,0,0,1,BROWARD,12011,22610726,1962531.0
2896521,2024-05-01,Wisconsin,Mount Horeb,Mount Horeb Middle School,0,0,1,0,0,DANE,55025,5910955,575347.0
2897160,2024-05-01,Connecticut,Hartford,Achievement First Hartford Summit Middle School,0,0,0,0,1,HARTFORD,09003,3617176,
2899999,2024-04-30,New York,New York (Manhattan),Columbia University- Hamilton Hall,0,0,0,0,0,NEW YORK,36061,19571216,1597451.0
2896690,2024-04-30,North Carolina,Durham,City of Medicine Academy,0,0,0,0,0,DURHAM,37063,10835491,336892.0
2895269,2024-04-30,Florida,Saint Petersburg,Lakewood High School,0,0,0,0,1,PINELLAS,12103,22610726,961596.0
2896070,2024-04-30,Missouri,Saint Louis,Harris Stowe State University,0,0,0,0,0,SAINT LOUIS CITY,29510,6196156,281754.0
2899611,2024-04-30,Utah,Roy,Roy High School,0,0,0,0,4,WEBER,49057,3417734,271926.0
2895011,2024-04-29,California,Vallejo,Jesse Bethel High School,0,0,0,0,0,SOLANO,06095,38965193,449218.0
2894073,2024-04-29,Michigan,Livonia,Holmes Middle School,0,0,0,0,0,WAYNE,26163,10037261,1751169.0
2895163,2024-04-29,Georgia,Tifton,Tift County High School,0,0,0,0,1,TIFT,13277,11029227,41554.0
2895724,2024-04-29,Arizona,Tucson,Tucson Magnet High School,0,0,0,0,1,PIMA,04019,7431344,1063162.0
2904516,2024-04-29,Texas,Austin,University of Texas at Austin,0,0,0,0,1,TRAVIS,48453,30503301,1334961.0
2897248,2024-04-29,Mississippi,Ellisville,Jones College,0,0,0,0,1,JONES,28067,2939690,66250.0
2894600,2024-04-29,Indiana,Indianapolis,Chapel Hill 7th and 8th Grade Center,0,0,0,0,0,MARION,18097,6862199,968460.0
2898338,2024-04-29,Kentucky,Louisville,Lassiter Middle School,0,0,0,0,0,JEFFERSON,21111,4526154,772144.0
2892498,2024-04-26,New York,Schenectady,Mont Pleasant Middle School,0,0,0,0,1,SCHENECTADY,36093,19571216,159902.0
2891393,2024-04-26,California,Lynwood,Hosler Middle School,0,0,0,0,0,LOS ANGELES,06037,38965193,9663345.0
2891771,2024-04-26,Tennessee,Memphis,Evans Elementary School,0,0,0,0,0,SHELBY,47157,7126489,910042.0
2891779,2024-04-26,Mississippi,Ridgeland,Ridgeland High School,0,0,0,0,1,MADISON,28089,2939690,112511.0
2893050,2024-04-26,Tennessee,Newbern,Northview Middle School,0,0,0,0,1,DYER,47045,7126489,36498.0
2893475,2024-04-25,Utah,Roy,Roy High School,0,0,0,0,1,WEBER,49057,3417734,271926.0
2892105,2024-04-25,Florida,Cocoa,Cocoa High School,0,0,0,0,1,BREVARD,12009,22610726,643979.0
2892107,2024-04-25,Virginia,Naruna,William Campbell High School,0,0,0,0,1,CAMPBELL,51031,8715698,55270.0
2895110,2024-04-25,Connecticut,North Haven,North Haven High School,0,0,0,0,1,NEW HAVEN,09009,3617176,
2890069,2024-04-25,Alabama,Town Creek,Hatton High School,0,0,0,0,1,LAWRENCE,01079,5108468,33502.0
2909743,2024-04-24,Texas,San Antonio,Ester Perez Carvajal Elementary School,0,0,0,0,0,BEXAR,48029,30503301,2087679.0
2890318,2024-04-24,North Carolina,Kinston,Kinston High School,0,0,0,0,2,LENOIR,37107,10835491,54895.0
2891335,2024-04-24,Georgia,Hephzibah,Hephzibah High School,0,0,0,0,1,RICHMOND,13245,11029227,205414.0
2889123,2024-04-24,Texas,Arlington,James Bowie High School,1,0,0,0,1,TARRANT,48439,30503301,2182947.0
2889126,2024-04-24,Michigan,Mount Pleasant,Oasis High School,0,0,0,0,1,ISABELLA,26073,10037261,64118.0
2892898,2024-04-24,Utah,Roy,Roy High School,0,0,0,0,1,WEBER,49057,3417734,271926.0
2889662,2024-04-24,Indiana,Bluffton,Bluffton High School,0,0,0,0,0,WELLS,18179,6862199,28555.0
2889483,2024-04-23,Tennessee,Memphis,Melrose High School,0,0,0,0,1,SHELBY,47157,7126489,910042.0
2888237,2024-04-23,North Carolina,Raleigh,Shaw University,0,0,0,0,1,WAKE,37183,10835491,1190275.0
2889199,2024-04-23,Illinois,Richton Park,Neil A. Armstrong Elementary School,0,0,0,0,1,COOK,17031,12549689,5087072.0
2890839,2024-04-23,Louisiana,Deridder (DeRidder),East Beauregard High School,0,0,0,0,0,BEAUREGARD,22011,4573749,36827.0
2888261,2024-04-23,California,Hesperia (Oak Hills),Oak Hills High School,0,0,0,0,1,SAN BERNARDINO,06071,38965193,2195611.0
2888745,2024-04-23,Maryland,Clarksburg,Clarksburg High School,0,0,0,0,1,MONTGOMERY,24031,6180253,1058474.0
2889614,2024-04-23,Montana,Helena,C R Anderson Middle School,0,0,0,0,1,LEWIS AND CLARK,30049,1132812,75011.0
2888589,2024-04-22,Colorado,Colorado Springs,Banning Lewis Preparatory Academy,0,0,0,0,1,EL PASO,08041,5877610,744215.0
2887245,2024-04-22,Florida,Palm Beach Gardens (Riviera Beach),Suncoast Community High School,0,0,0,1,0,PALM BEACH,12099,22610726,1533801.0
2887847,2024-04-22,Washington,West Richland,William Wiley Elementary School,2,0,1,0,0,BENTON,53005,7812880,215219.0
2888407,2024-04-22,Florida,Miami,Devon Aire Kiddy College,0,0,0,0,2,MIAMI-DADE,12086,22610726,2686867.0
2887158,2024-04-22,Alabama,Birmingham,University of Alabama,0,0,1,0,0,JEFFERSON,01073,5108468,662895.0
2891758,2024-04-22,Washington,Seattle,Cleveland High School,0,0,0,0,1,KING,53033,7812880,2271380.0
2887974,2024-04-22,South Carolina,Gaffney,Limestone University,0,0,0,0,1,CHEROKEE,45021,5373555,56714.0
2887319,2024-04-22,Michigan,Kalamazoo,Kalamazoo Central High School,0,0,0,0,1,KALAMAZOO,26077,10037261,262215.0
2886865,2024-04-21,Delaware,Dover,Delaware State  Warren-Franklin Hall,1,0,0,0,2,KENT,10001,1031890,189789.0
2887067,2024-04-20,New York,Johnson City,Johnson City High School Sports Complex,0,0,0,0,1,BROOME,36007,19571216,196077.0
2884327,2024-04-19,Louisiana,New Orleans,Tulane Medical Center Hutchinson Building,0,1,0,0,0,ORLEANS,22071,4573749,364136.0
2884796,2024-04-19,North Carolina,Charlotte,Devonshire Elementary School,0,0,0,0,0,MECKLENBURG,37119,10835491,1163701.0
2885056,2024-04-19,Louisiana,Ball,Tioga High School,0,0,0,0,1,RAPIDES,22079,4573749,126260.0
2884798,2024-04-18,North Carolina,Hope Mills,Hope Mills Middle School,0,0,0,0,1,CUMBERLAND,37051,10835491,337890.0
2884949,2024-04-18,New York,Rochester (Brighton),Monroe Community College,0,0,0,0,1,MONROE,36055,19571216,748482.0
2886531,2024-04-18,Tennessee,Nashville,The Academy of McCrory Lane,0,0,0,0,1,DAVIDSON,47037,7126489,712334.0
2884569,2024-04-18,Missouri,Granby,Granby Intermediate School,0,0,0,0,0,NEWTON,29145,6196156,60677.0
2903479,2024-04-18,Tennessee,Readyville,Kittrell Elementary School,0,0,0,0,0,CANNON,47015,7126489,15063.0
2883977,2024-04-17,Michigan,Grand Rapids,Kenowa Hills High School,0,0,0,0,0,KENT,26081,10037261,661354.0
2882565,2024-04-17,Alabama,Opelika,Opelika High School,0,0,0,0,1,LEE,01081,5108468,183215.0
2883316,2024-04-17,Pennsylvania,Wilkes Barre,Wilkes-Barre Area Career & Technical Center,0,0,0,0,1,LUZERNE,42079,12961683,327388.0
2882804,2024-04-16,Georgia,Cumming,Little Mill Middle School,0,0,0,0,1,FORSYTH,13117,11029227,272887.0
2881689,2024-04-16,North Carolina,Concord,Valor Preparatory Academy,1,0,0,0,0,CABARRUS,37025,10835491,240016.0
2882314,2024-04-16,Maryland,Gaithersburg,Forest Oak Middle School,0,0,0,0,1,MONTGOMERY,24031,6180253,1058474.0
2881752,2024-04-15,North Carolina,Greensboro,North Carolina A&T State University,0,0,0,0,2,GUILFORD,37081,10835491,549866.0
2881681,2024-04-15,Virginia,Charlottesville,New Pathways Academy,0,0,0,0,1,ALBEMARLE,51003,8715698,115676.0
2881580,2024-04-15,New York,West Islip,West Islip High School,0,0,0,0,1,SUFFOLK,36103,19571216,1523170.0
2887172,2024-04-15,California,Ukiah,Ukiah High School,0,0,0,0,1,MENDOCINO,06045,38965193,89108.0
2889058,2024-04-15,Georgia,Covington,Newton High School,0,0,0,0,2,NEWTON,13217,11029227,120135.0
2881329,2024-04-15,Louisiana,Jennings,Jennings High School,0,0,0,0,1,JEFFERSON DAVIS,22053,4573749,31553.0
2880743,2024-04-14,North Carolina,Greensboro,North Carolina Agricultural and Technical State University,0,0,0,0,2,GUILFORD,37081,10835491,549866.0
2881298,2024-04-13,Georgia,Kennesaw,Kennesaw Mountain High School,0,0,0,0,1,COBB,13067,11029227,776743.0
2881954,2024-04-12,North Carolina,Chocowinity,Southside High School,0,0,0,0,2,BEAUFORT,37013,10835491,44481.0
2877775,2024-04-12,Texas,Dallas,Wilmer-Hutchings High School,0,1,0,0,1,DALLAS,48113,30503301,2606358.0
2878884,2024-04-12,South Carolina,Clover,Clover High School,0,0,0,0,1,YORK,45091,5373555,298320.0
2881118,2024-04-12,Rhode Island,Providence,Esek Hopkins Middle School,0,0,0,0,1,PROVIDENCE,44007,1095962,660615.0
2887734,2024-04-12,Tennessee,Memphis,Whitehaven High School,0,0,0,0,1,SHELBY,47157,7126489,910042.0
2878526,2024-04-11,Utah,Roy,Roy High School,0,0,0,0,1,WEBER,49057,3417734,271926.0
2874544,2024-04-09,New Mexico,Roswell,Pecos Elementary School,0,0,0,0,3,CHAVES,35005,2114371,63561.0
2876058,2024-04-09,California,Windsor,Windsor High School,0,0,0,0,1,SONOMA,06097,38965193,481812.0
2878582,2024-04-09,New Mexico,Albuquerque,Ace Leadership High School,0,0,0,0,1,BERNALILLO,35001,2114371,671586.0
2874331,2024-04-08,Washington,Vancouver,Shahala Middle School,0,0,0,0,1,CLARK,53011,7812880,521150.0
2872675,2024-04-05,Illinois,Wood River,East Alton – Wood River High School,0,0,0,0,1,MADISON,17119,12549689,262752.0
2894521,2024-04-04,Missouri,Springfield,Reed Academy,0,0,0,0,0,GREENE,29077,6196156,304611.0
2871227,2024-04-04,Maryland,Middle River,Crossroads Center,0,0,0,0,1,BALTIMORE,24510,6180253,565239.0
